topik	text
5	"Kolbásztöltő versenyt is "" dokumentált "" közpénzen az Ezüsthajó Kft. - derül ki abból a jelentésből , amelyre Keller László és Veres János szocialista képviselők indítványa nyomán kötelezte a Fővárosi Bíróság az Országimázs Központot ( OK ) ."
5	Ries-Passer ugyanakkor cáfolta a Haider távozásáról felröppent híreket , azt azonban elképzelhetőnek nevezte , hogy személycserékre kerüljön sor .
3	Egy norvég tévéállomás közölte , hogy atomfegyver volt a Kurszk orosz tengeralattjáró fedélzetén , amikor tavaly augusztusban elsüllyedt .
4	Ivanov úgy vélte , Kostunica javaslatai jobbá tehetik a két köztársaság - Szerbia és Montenegró - közötti viszonyt , s így rendeződhetnek a problémák .
4	Colin Powell amerikai külügyminiszter hétfőn arról biztosította a Washingtonban tartózkodó Mihail Gorbacsovot , hogy az Egyesült Államok továbbra is nagy fontosságot tulajdonít az Oroszországhoz fűződő kapcsolatoknak , és együttműködésre törekszik Moszkvával .
1	Kállai László állítása szerint változatlanul feltűnnek a településen éjszaka fekete csuklyások , akik félelemben tartják a romákat .
7	Ám ha a cigány önkormányzat nem tud számukra megoldást találni , ismét útra kelnek , hiszen kilátástalannak érzik a helyzetüket Magyarországon .
4	Max van der Stoel azt javasolta a bukaresti hatóságoknak , hogy a nemrég elfogadott közigazgatási törvényt küldjék el Szkopjéba , hogy ott hivatkozási dokumentumként szolgálhasson a kisebbségi kérdéseket érintő ügyekben .
4	A Romániában élő nemzeti kisebbségeknek biztosított jogok példaként szolgálhatnak a macedón vezetés számára - jelentette ki Bukarestben Max van der Stoel , az Európai Biztonsági és Együttműködési Szervezet ( EBESZ ) kisebbségi főbiztosa .
2	A biztosok megválasztásához kétharmados parlamenti többség kell , a Polt Péter legfőbb ügyésszé választásával megüresedett általános ombudsmanhelyettesi posztot ennek hiányában több mint egy éve nem sikerült betölteni .
2	A problémát a szakértők azzal magyarázták , hogy a nehéz tőzsdei időkben a felzárkózó piacok - köztük Közép-Kelet-Európa - iránt csekély az érdeklődés , és hogy a potenciális ügyfelek kitartanak korábbi kapcsolataik mellett , azaz Frankfurtban és Londonban , illetve kisebb részben Berlinben fektetik be pénzüket .
4	Colin Powell amerikai külügyminiszter még májusban találkozni akar Jasszer Arafat palesztin elnökkel , hogy új diplomáciai erőfeszítés keretében megpróbáljon véget vetni az izraeli-palesztin összecsapásoknak , segítséget ajánljon a palesztin gazdaságnak és feltárja az utat , amely visszavezethet a megszakadt béketárgyalásokhoz .
4	"A miniszter ugyanakkor megjegyezte , hogy Ciprus - a szigetország megosztottsága miatt - problémát jelent , s hogy miközben Párizs szeretné , hogy Lengyelország is az első csatlakozók között legyen , ehhez "" rendkívül erős reformokra van szükség "" ."
4	Moscovici szerint több tagjelölt ország időben bekerül az EU-ba ahhoz , hogy részt vehessen az Európai Parlament következő , 2004-es újraválasztásán .
4	Csen Suj-pien tajvani államfő hétfőn kéthetes körútra indult , amelynek hivatalos részében Közép-Amerikába és Paraguayba látogat el , előtte és utána pedig - nem hivatalos jelleggel - az Egyesült Államokban is fogadják , ami még nem fordult elő hivatalban lévő tajvani elnökkel .
4	Az április végén közzétett első hivatalos becslés 2 százalékos GDP-növekményről szólt , a Dow Jones / CNBC előzetes piaci konszenzusa 1,4 százalékos felülvizsgált növekedési adatot valószínűsített .
4	Az Eidos valószínűleg az éves eredményekkel együtt , még június 12-e előtt hozza nyilvánosságra a kibocsátás részleteit - közölte az Independent .
4	A magyar piacon az egyedi , általában színes rajz uralkodik Talán azóta nem volt ekkora tömegigény a házikedvenc-festők szolgáltatásaira , amióta Viktória királynő udvari piktorától megrendelte a királyi kutyák portréit .
4	Bimbózik a magyar piac A helyzet az Index tapasztalatai szerint Magyarországon sem reménytelen , bár a megrendeléseket egyelőre nem a hálón , hanem balatoni mólókon szerzik a művész-vállakozók .
4	Ismeretlen alkotók persze elég keveset kapnak munkáikért , és a megrendelések is szórványosan érkeznek , egy nevesebb kutyaportré-festő , mint például Robert Christie , azonban akár 30 ezer dollárt is elkérhet egy-egy munkájáért .
4	Az igazságügyi miniszter a Belügymisztérium képviselőivel és a Fuvarozók Országos Demokratikus Szövetségének elnökével ült le kedd délelőtt egy asztalhoz , hogy megbeszéljék , milyen intézkedések szükségesek a taxisok biztonságának növelése érdekében .
8	A volt munkások abban reménykednek , hogy az egykori anyavállalat , a Hollóházi Porcelángyár , amely a csődbe ment vállalkozás hitelezői között van , visszaszerzi a kiszakított céget .
2	Az eljárás oka , hogy csődbe ment az a németországi vállalkozás , amelyik megvásárolta a Szász Stúdiót , de alig három és fél év után összepakolt és hazament Németországba .
4	A rivnei atomerőmű egyike annak a két nukleáris energiatermelő üzemnek , amelyek bővítésével ( vagyis új reaktorok létesítésével ) Ukrajna igyekszik kiváltani a tavaly december közepén örökre leállított csernobili atomerőművet .
5	Szerdára virradóra súlyos faji zavargás tört ki az észak-angliai Leeds egyik etnikailag vegyes negyedében .
5	A Szerbiai Szocialista Párt ( SPS ) június 16-án tiltakozó nagygyűlést szervez a hágai bírósággal való együttműködést szabályzó törvény ellen és Szlobodan Milosevics kiszabadítása érdekében .
4	Az Egyesült Államok és Izrael közel áll egy olyan megállapodáshoz , amelynek értelmében zsidó állam vállalná a telepek építésének leállítását a megszállt területeken .
3	"A "" Kisgazda kasszafurkó "" című írás Székely Zoltán , a vesztegetéssel és más bűncselekményekkel gyanúsított egykori kisgazda , jelenleg független országgyűlési képviselőről szólva azt is tartalmazza , hogy a honatya a parlamentet használta fel ügyei bonyolítására ."
4	Elemzők azzal magyarázzák a jelenséget , hogy a konzervatívok új vezetője talán kevésbé lesz euró-ellenes , mint a most távozó Hague .
4	Bush elnök hétfőn hatnapos európai körútjának első állomásán , Madridban tárgyalt .
5	Az Index által megkérdezett aktív kincstári biztos mellett dolgozó szaktanácsadó véleménye szerint a kincstári biztos működése minden esetben egyedi és intézményre szabott , ezért nem lehet tőle csodákat várni .
2	Dr. Fischer Emil , a centrum ( orvoskari ) dékánja a lapnak elmondta , hogy a hiányban jelentős szerepe van az egészségügy területére jellemző alulfinanszírozásnak , bár azt sem tudják , hogy a centrum katasztrofális helyzetéhez mennyire járultak hozzá a szervezési és finanszírozási baklövések .
5	Az MSZP nem zárkózik el az ötlettől , ám előtte ragaszkodik ahhoz , hogy a jelenlegi - 1999 óta működő csonka kuratóriumokból hívják vissza a delegáltakat , így elhatárolható a felelősség a közmédiumokban eddig történtekért .
4	A Belügyminisztérium és a rendőrség költségtakarékossági megfontolásokból és a korrupciós alkalmak csökkentése érdekében már hosszabb ideje készül a szondacserére .
4	Világbanki támogatással az utóbbi években több tucat LION típusú elektromos légalkoholmérőt vásároltak , amelyekkel olcsóbban és pontosabban mérhető az autósok alkoholszintje , mint a hagyományos szondákkal .
4	A következő hónapokban a rendőrség fúvócső alakú kémiai szondáit fokozatosan a már ma is használt LION nevű elektronikus légalkoholmérőkre cseréli le .
2	A múlt pénteken Pakson meghibásodott blokk javítása körülbelül két hetet vesz igénybe .
4	Miközben az eddigi jugoszláv kormánykoalíció tagjai új szövetségi kabinet létrehozására készülnek , a kisebbik tagköztársaság függetlenségpárti vezetése hétfőn jelezte : megkezdik a Montenegró státusáról tervezett népszavazás előkészítését és azt jövő márciusban meg is tarthatják .
2	Jobb lesz most abbahagyni Pedig volt számos pszichológiai , kulturális , szervezési , vezetési és technológiai kihívás , globalizációs kihívás , kommunikációs meg telekommunikációs kihívás , IT kihívás ( természetesen kötőjel nélkül ) , informatikai kihívás , pénzügyi kihívás , menedzsment kihívás ( különírva persze ) , vállalati kihívás , kihívott a gazdaság , a politika , az informatika , a Náncsi néni térgye kalácsa .
4	Oliver Stone már nyilván évek óta dolgozik a sztorit feldolgozó forgatókönyvön .
5	"A katolikusok szerint a döntés "" erkölcsileg elfogadhatatlan "" Bush csütörtöki döntését visszafogottan bár , de üdvözölte a szemben álló felek többsége , egy kulcsszerepet betöltő katolikus csoporttól éles kritikát kapott ."
5	Noha a közelmúltban hozott képviselőházi döntéssel ellentétben - ahol a teljes körű embrióklónozást tiltották meg , és büntetni szeretnék egymillió dollárral és tíz év börtönnel - az engedékenynek mutatkozó Bush nem vívta ki a tudósok teljes szimpátiáját : az amerikai elnök ugyanis nem engedélyezte a meddőségi klinikákon lefagyasztott , több mint 100 ezer embrió felhasználását őssejt kinyerésére .
1	A Fed jobban tart a gazdasági visszaeséstől , mint az inflációtól Szokásosan szűkszavú közleményében a nyíltpiaci bizottság a vállalati szektor gyengélkedésével indokolta a kamatvágást , és jelezte , hogy kész további csökkentésre , ugyanis a gazdaság további gyengülésétől még mindig jobban tart , mint az infláció felpörgésétől .
4	Az egyre növekvő számú turistán és üzletemberen kívül sok látogató vásárol házat vagy indít vállalkozást Magyarországon , miután egy korábbi látogatás során beleszeretett az országba .
7	Az 58 éves korában , augusztus 17-én autóbalesetben elhunyt honatya ravatalánál az Országgyűlés , a Magyar Szocialista Párt és a szocialista parlamenti képviselőcsoport nevében Kovács László pártelnök búcsúzott a politikustársától .
7	Székesfehérvár önkormányzata , közgyűlése és a város lakóinak nevében Warvasovszky Tihamér polgármester vett búcsút az elhunyttól , a sírnál pedig a barátok , a hozzátartozók nevében Pénzes Mihály , az MSZP székesfehérvári szervezetének elnöke búcsúzott Vancsik Zoltántól , Fejér megye I-es számú választókerületének képviselőjétől .
4	Németország külkereskedelmi többlete júliusban 16,6 milliárd márka volt a júniusi 13,4 milliárd után - közölte kedden a német statisztikai hivatal .
10	Az Index helyszíni tudósítója szerint az egyetemváros területén nagy robbanás hallatszódott .
10	10 : 48 Jelentés érkezik , hogy Pennsylvania államban , Pittsburgtől körülbelül száz kilométernyire lezuhant egy újabb belföldi járatú utasszállító gép .
10	A WTC mindkét tornya ég , New York fölött sűrű füst gomolyog .
10	8 : 45 [ keleti parti idő szerint ] Az American Airlines Bostonból Los Angelesbe tartó 11-számú járata a New York-i Világkereskedelmi Központ ( World Trade Center ) több mint négyszáz méter magas északi tornyának ütközik .
2	Ali Rodriguez a Dow Jones gazdasági hírszolgálatnak csütörtökön azt mondta : az amerikai merényletek után tapasztalt áremelkedés az olajpiaci pánik következménye volt , s nincs ok arra , hogy a piac fenntartsa ezt a magas árszintet .
4	Rodriguez közvetlenül az Egyesült Államokban elkövetett keddi merényletsorozat után azt mondta : a szervezet változatlanul elkötelezett a stabil globális olajellátás és árszint fenntartása mellett , és ha szükséges , kész kitermelési tartalék-kapacitásait is mozgósítani .
3	A helikoptert a csecsen főváros , Grozni közelében 13 orosz katonával , köztük két tábornokkal a fedélzetén lőtték le .
4	Szintén washingtoni látogatásra indul kedden Jacques Chirac francia elnök .
4	Arafat szerint a Palesztin Hatóság minden rendelkezésére álló erővel hajlandó csatlakozni a koalícióhoz .
3	Milánói kapcsolat A Corriere della Sera olasz napilap értesülései szerint bin Laden egy milánói brókercégen keresztül bonyolította európai üzleteit .
5	Több szakértő szerint azonban valószínűtlen , hogy bin Laden a merénylet előtti napokban kezdte volna a spekulációt .
5	Az északi szövetség vélekedése szerint a támadással a tálibok Ahmed Sah Maszud halálát akarták kiaknázni .
4	Amir Muttaki afgán oktatási miniszter az uléma tagja , szerdán kijelentette , hogy az ülés csütörtökön folytatódik , s a végén fatva , azaz vallási vélelmezés várható .
5	"Ezek olyan hazugságok és állítások , amelyek célja a közvélemény félrevezetése az egész világon , de különösen az Egyesült Államokban "" - mondta az iraki külügyminisztérium hivatalos szóvivője a francia hírügynökségnek ."
